1006	175	1	191	22	0
1007	175	51	191	72	0
1013	375	723	391	750	0
# =========-----End BIG MARIO HAVE FIRE-------========

# BIG MARIO HAVE FOX FIRE 
1008	215	0	231	23	0
1009	215	50	231	73	0
1014	355	921	371	949	0
# =========-----End BIG MARIO HAVE FOX FIRE-------========
#==============----HUB---------======
#THANH NGANG
1100	3	3	235	31	22
#MUI TEN
1101	3	33	11	40	22
#CHU p
1102	12	33	27	40	22
#Man den
1103	0	0	2816	224	23
# 0
1104	33	32	41	39	22
#1
1105	43	32	51	39	22
#2
1106	53	32	61	39	22
#3
1107	63	32	71	39	22
#4
1108	73	32	81	39	22
#5
1109	83	32	91	39	22
#6
1110	93	32	101	39	22
#7
1111	103	32	111	39	22
#8
1112	113	32	121	39	22
#9
1113	123	32	131	39	22
#A
1114	133	32	141	40	22
#B
1115	143	32	151	40	22
#C
1116	33	32	41	39	22
#D
1117	43	42	51	50	22
#E
1118	53	42	61	50	22
#F
1119	63	42	71	50	22
#G
1120	73	42	81	50	22
#H
1121	83	42	91	50	22
#I
1122	94	42	98	50	22
#J
1123	103	42	111	50	22
#K
1124	113	42	121	50	22
#L
1125	123	42	131	50	22
#M
1126	133	42	141	50	22
#N
1127	143	42	151	50	22
#O
1128	33	52	41	60	22
#P
1129	44	52	50	60	22
#Q
1130	53	52	61	60	22
#R
1131	63	52	71	60	22
#S
1132	73	52	81	60	22
#T
1133	83	52	91	60	22
#U
1134	93	52	101	60	22
#V
1135	103	52	111	60	22
#W
1136	113	52	121	60	22
#X
1137	123	52	131	60	22
#Y
1138	133	52	141	60	22
#Z
1139	143	52	151	60	22
#NAM
1140	189	36	209	58	22
#CAY
1141	213	36	233	58	22
#SAO
1142	237	36	257	58	22
#THE GIOI M
1143	8	43	24	50	22
#THE GIOI M
1144	8	50	24	57	22
#nen
1145	0	0	2816	1200	26
#======================- TREE--======================
1200	1	27	17	43	24
1201	19	27	36	43	24
1202	39	27	55	43	24
#======================- EFFECT--======================
1210	0	0	16	16	28
1211	88	0	104	16	28
#======================- EFFECTCHANGEMARIO--======================
1215	98	9	113	24	27
1216	113	9	128	24	27
1217	128	9	143	24	27
#==============----effectiem----======
#nam
1250	28	4	44	20	20
#sao
1251	73	4	89	20	20
#hoa
1252	181	4	197	20	20
#--------==== HOA LUA=======-----------------
50730	181	4	197	20	20
#===============================================================================================================================
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== MARIO big =========
#idle BIG right
400	10001	100
#idle BIG left
401	10011	100
#idle small right
402	10021	100
#idle small left
403	10031	100
#idle big have tail right
404	11001	100
#idle big have tail left
405	11005	100

#walk right big
500	10001	100	10002	100	10003	100
#walk left big
501	10011	100	10012	100	10013	100
#walk right small
502	10021	100	10022	100	10023	100
#walk left small
503	10031	100	10032	100	10033	100
#walk right big have tail
504	11001	100	11002	100	11003	100
#walk left big have tail
505	11005	100	11006	100	11007	100
#die
599	10099	100

#sitting big left	(BIG)
415	10050	100
#sitting big right	(BIG)
416	10051	100
#jump big right 	(BIG)
430	10070	200
#jump big left 	(BIG) JUMK
431	10071	200
# falling right	(BIG)
4300	10003	100
# falling left	(BIG)
4301	10013	100

#stop right 	(BIG) 
450	10060	100
#stop left	(BIG)	 
451	10061	100
# running right		(BIG)
4321	100001	100	100002	100	100003	100
# running left		(BIG_WALKING_FAST)
4322	100012	100	100013	100	100014	100
# jumping when running right	(BIG)
4331	100701	100
# jumping when running left	(BIG)
4332	100711	100
#cầm rùa phải
1501	100721	100	100722	100	100723	100	100721	100
# cầm rùa trái
1502	100725	100	100726	100	100727	100	100725	100
#da rua phai
6625	100728	500
#da rau trai
6626	100729	500
#========= end big =============
#
#=========== big fox============
#sitting big left	(BIG_FOX)
417	11012	100
#sitting big right	(BIG_FOX)
418	11011	100
#jump big right 		(BIG_FOX)
432	11021	100
#jump big left 		(BIG_FOX)
433	11022	100
#stop right 		(BIG_FOX) 
452	11016	100
#stop left		(BIG_FOX)	 
453	11017	100
# falling right		(BIG_FOX)
4302	11031	100
# falling left		(BIG_FOX)
4303	11032	100
# attacking right	(BIG_FOX)
4311	11041	70	11042	70	11043	120	11044	70	11041	70
# attacking left	(BIG_FOX)
4312	11043	70	11042	70	11041	120	11044	70	11043	70
# running right		(BIG_FOX)
4323	110002	100	110003	100	110004	100
# running left		(BIG_FOX)
4324	110006	100	110007	100	110008	100
# jumping when running right	(BIG_FOX)
4333	110211	100
# jumping when running left	(BIG_FOX)
4334	110221	100
# falling down slownly right(BIG_FOX) ROI XUONG
43020	110310	100	11003	100	11031	100
# falling down slownly left (BIG_FOX) ROI XUONG
43021	110320	100	11007	100	11032	100
# fylling up right (BIG_FOX)
43022	110330	100	110331	100	110332	100
# fylling up right (BIG_FOX)
43023	110340	100	110341	100	110342	100
# cầm rùa phải
4501	110350	100	110351	100	110352	100	110350	100
# cầm rùa trái
4502	110355	100	110356	100	110357	100	110355	100
#da rua phai
6627	110358	500
#da rau trai
6628	110359	500
#=========== end big fox ============
#----small-----
#stop right 	(SMALL)
460	10080	100
#stop left	(SMALL)
461	10081	100
#jump big right 	(SMALL)
440	10085	100
#jump big left 	(SMALL)
441	10086	100
# running right	(SMALL)
510	10040	100	10041	100
# running left	(SMALL)
511	10042	100	10043	100
# jumping when running right		(SMALL)
4400	100850	100
# jumping when running left		(SMALL)	
4410	100860	100
#cầm rùa phải
4411	100870	100	100871	100	100870	100
cầm rùa trái
4412	100875	100	100876	100	100875	100
#da rua phai
6629	100877	500
#da rau trai
6630	100878	500
#==================end small============
#===============big fire==========
#idle BIG right (BIG_FIRE)
5501	10101	100
#idle BIG left (BIG_FIRE)
5502	10111	100
#walk right big (BIG_FIRE)
5503	10101	100	10102	100	10103	100
#walk left big (BIG_FIRE)
5504	10111	100	10112	100	10113	100
#sitting big left	(BIG_FIRE)
5505	10150	100
#sitting big right	(BIG_FIRE)
5506	10151	100
#jump big right 	(BIG_FIRE)
5507	10170	200
#jump big left 	(BIG_FIRE)
5508	10171	200
# falling right	(BIG_FIRE)
5509	110103	100
# falling left	(BIG_FIRE)
5510	110113	100
#stop right 	(BIG_FIRE) 
5511	10160	100
#stop left	(BIG_FIRE)	 
5512	10161	100
# running right		(BIG_FIRE)
5513	110101	100	110102	100	110103	100
# running left		(BIG_FIRE)
5514	110111	100	110112	100	110113	100
# jumping when running right	(BIG_FIRE)
5515	110131	100
# jumping when running left	(BIG_FIRE)
5516	110132	100
#cầm rùa phải
5517	110140	100	110141	100	110142	100	110140	100
#càm rùa trái
5518	110145	100	110146	100	110147	100	110145	100
#bắn lủa phải
5519	110150	100	110151	200	110150	100
#bắn lủa trái
5520	110155	100	110156	200	110155	100
#bắn lửa kép phải
5521	110157	200	110131	200	110158	200
#băn lửa trái
5522	110159	200	110132	200	110160	200
#da rua phai
6631	110163	500
#da rau trai
6632	110164	500
#===============end big feri===================
#===============Big fox fire===============
#idle BIG right (BIG_FIRE_FOX)
6601	10201	100
#idle BIG left (BIG_FIRE_FOX)
6602	10211	100
#walk right big (BIG_FIRE_FOX)
6603	10201	100	10202	100	10203	100
#walk left big (BIG_FIRE_FOX)
6604	10211	100	10212	100	10213	100
#sitting big left	(BIG_FIRE_FOX)
6605	10250	100
#sitting big right	(BIG_FIRE_FOX)
6606	10251	200
#jump big right 	(BIG_FIRE_FOX)
6607	10270	200
#jump big left 	(BIG_FIRE_FOX)
6608	10271	200
# falling right	(BIG_FIRE_FOX)
6609	110203	100
# falling left	(BIG_FIRE_FOX)
6610	110213	100
#stop right 	(BIG_FIRE_FOX) 
6611	10260	100
#stop left	(BIG_FIRE_FOX)	 
6612	10261	100
# running right		(BIG_FIRE_FOX)
6613	110201	100	110202	100	110203	100
# running left		(BIG_FIRE_FOX)
6614	110211	100	110212	100	110213	100
# jumping when running right	(BIG_FIRE_FOX)
6615	110231	100
# jumping when running left	(BIG_FIRE_FOX)
6616	110232	100
# attacking right	(BIG_FIRE_FOX)
6617	110241	50	110242	50	110243	50	110244	50	110241	50
# attacking left	(BIG_FIRE_FOX)
6618	110253	50	110252	50	110251	50	110254	50	110253	50
# falling down slownly right (BIG_FIRE_FOX)ROI XUONG
6619	110261	100	10203	100	110203	100
# falling down slownly left (BIG_FIRE_FOX) ROI XUONG
6620	110271	100	10211	100	110213	100
# flyling up right (BIG_FIRE_FOX)
6621	110281	100	110282	100	110283	100
# flyling up left (BIG_FIRE_FOX)
6622	110291	100	110292	100	110293	100
#cầm rùa phải
6623	112200	100	112201	100	112202	100	112200	100
#cầm rùa trái
6624	112205	100	112206	100	112207	100	112205	100
#da rua phai
6633	112208	500
#da rau trai
6634	112209	500
#================end big fox fire==============
# ani_id	sprite1_id	time1	sprite2_id	time2	...
# =====COIN=============
20001	200001	50	200002	50	200003	50	200002	50	200001	50
#=========---ITEMCOIN-====
20010	200001	50	200002	50	200003	50	200002	50	200001	50
#dung yen
20011	200001	10
# ======Brick-======
20101	300001	100
20102	300002	100
# ==== question mark =========
602	40001	1000	40001	100	40002	100	40003	100	40004	100
603	40005	100
#============== fire fall============
#trai sang phai
20200	50001	10	50002	10	50003	10	50004	10	50001	10
#phai sang trai
20201	50004	10	50003	10	50002	10	50001	10	50004	10
#=============--------Goomba-----------====================
#=======----Goomba nau-------------=====
# ko canh
20300	50500	100	50501	100
#co canh
20301	50502	100	50503	100
#mat dat
20302	50504	150	50505	150	50502	150	50503	150
#chet
20303	50506	100
#nguoc
# ko canh
20308	50520	100	50521	100
#co canh
20309	50522	100	50523	100
#mat dat
20310	50524	100	50525	100
#==========---- Goomba do-----====
# ko canh
20304	50510	100	50511	100
#co canh
20305	50512	100	50513	100
#mat dat
20306	50514	150	50515	150	50512	150	50513	150
#chet
20307	50516	100
#nguoc
# ko canh
20311	50530	100	50531	100
#co canh
20312	50532	100	50533	100
#mat dat
20313	50534	100	50535	100
#=============koopas-==============
#====-koopas blue-------===
#ko canh phai
20400	50600	100	50601	100
#khong canh trai
20401	50602	100	50603	100
# bay phai
20402	50604	100	50609	100
#bay trai
20403	50606	100	50611	100
#up di chuyen
20404	50621	100	50622	100	50623	100
#ngua di chuyen
20405	50625	100	50626	100	50627	100
#up rua
20406	50620	100
#DOWN rua
20407	50624	100
#co chan
20408	50628	200
#co chan
20409	50629	200
#====-koopas red-------===
#ko canh phai
20410	50650	100	50651	100
#khong canh trai
20411	50652	100	50653	100
# bay phai
20412	50654	100	50659	100
#bay trai
20413	50656	100	50661	100
#up di chuyen
20414	50671	100	50672	100	50673	100
# down di chuyen
20415	50675	100	50676	100	50677	100
#up rua
20416	50670	100
#DOWN rua
20417	50674	100
#co chan
20418	50678	200
#co chan
20419	50679	200
#===========--------Nam---------============
#nam do
20500	50700	100
#nam xanh
20501	50701	100

#==============---la------========
#trai 
20510	50710	100
#phai
20511	50711	100
#============--- chu P----=====
20520	50720	100
20521	50721	100
#===============-----RED----------------=======
#2 la
#phai len ko lua
20550	50750	100
#trai len ko lua
20551	50751	100
#phai xuong ko lua
20552	50752	100
#trai xuong ko lua
20553	50753	100
#phai len ko lua
20554	50754	100
#trai len ko lua
20555	50755	100
#phai xuong ko lua
20556	50756	100
#trai xuong ko lua
20557	50757	100

#===============-----bule----------------=======
#1 la
#phai len ko lua
20558	50800	100
#trai len ko lua	
20559	50801	100
#phai xuong ko lua
20560	50802	100
#trai xuong ko lua	
20561	50803	100
#phai len ko lua
20562	50804	100
#trai len ko lua
20563	50805	100
#phai xuong ko lua
20564	50806	100
#trai xuong ko lua
20565	50807	100
#trai len mo ha
20566	50808	100	50809	100	50808	100
#trai len ngam mom
20567	50809	100
#==========--cong----=====
#cong1
20600	50850	100
#cong2
20601	50851	100
#cong3
20602	50852	100
#cong4
20603	50853	100
#cong5
20604	50854	100
#------------------------------------------------------------------------------------------------------------------------------------
#
# ==== MARIO big =========
5001	1002	100	1003	100
5006	1011	100
#========= end big =============

#=========== big fox============
5002	1004	100	1005	100
5007	1012	100
#=========== end big fox ============

#=======----small-----=========
5000	1000	100	1001	100
5005	1010	100
#==================end small============

#===============big fire==========
5003	1006	100	1007	100
5008	1013	100
#===============end big feri===================

#===============Big fox fire===============
5004	1008	100	1009	100
5009	1014	100
#================end big fox fire==============
#==================--TREE--=================
5100	1200	100	1201	100	1202	100	1201	100	1200	100
#======================- EFFECT--======================
5101	1210	100	1211	100
#==================--EFFECTCHANGEMARIO--=================
5102	1215	300	1216	300	1217	300
#==================--effectitem----====
#nam
5110	1250	100	1251	100	1252	100
#--------==== HOA LUA=======-----------------
5120	50730	100
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	500	501	502	503	599	415	416	430	431	450	451	460	461	440	441	404	405	504	505	417	418	432	433	452	453	4300	4301	4302	4303	4311	4312	510	511	4321	4322	4323	4324	4331	4332	4333	4334	4400	4410	43020	43021	5501	5502	5503	5504	5505	5506	5507	5508	5509	5510	5511	5512	5513	5514	5515	5516	6601	6602	6603	6604	6605	6606	6607	6608	6609	6610	6611	6612	6613	6614	6615	6616	6617	6618	6619	6620	43022	43023	6621	6622	1501	1502	4501	4502	4411	4412	5517	5518	6623	6624	5519	5520	5521	5522	6625	6626	6627	6628	6629	6630	6631	6632	6633	6634	5000	5001	5002	5003	5004	5005	5006	5007	5008	5009
# COIN
2	20001
#Brick
3	20101	603
# question mark
4	602	603
# FIRE BALL
5	20200	20201
# GROOMBA
6	20300	20301	20302	20303	20304	20305	20306	20307	20308	20309	20310	20311	20312	20313
# KOOPAS
7	20400	20401	20402	20403	20404	20405	20406	20407	20410	20411	20412	20413	20414	20415	20416	20417	20408	20418	20409	20419
# MUSHROOMS
8	20500	20501
#ITEMCOIN
9	20010	20011
#ITEMLEAVES
10	20510	20511
#CACTUS
12	20550	20551	20552	20553	20554	20555	20556	20557	20558	20559	20560	20561	20562	20563	20564	20565	20566	20567
#ITEMSIGN
11	20520	20521
#SewerPipes
20	20600	20601	20602	20603	20604
#BROKEN
13	20102
#EFFECT
14	5101
#EFFECTCHANGEMARIO
15	5102
# HOA LUA
16	5120
#TREE
21	5100
#effectitem
22	5110
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas, 4 = Ground, 5 = Camera, 6 = Map camera ,7 = Coin, 8 = Question, 40=SewerPipes 41= trigger 42 trigger_changecamera
# MARIO
0	1960	270	1
#----- coin------
#type   x	y	andi	width	height	state
7	336	304	2
7	352	304	2
7	368	304	2
7	416	272	2
7	432	272	2
7	448	272	2
7	768	304	2
7	784	304	2
7	800	304	2
7	848	272	2
7	864	272	2
7	880	272	2
7	1328	288	2
7	1344	288	2
7	1360	288	2
7	1504	272	2
7	1504	320	2
7	1504	288	2
7	1504	304	2
7	1504	336	2
7	1504	384	2
7	1504	352	2
7	1504	368	2
7	1888	304	2
7	1904	304	2
7	1920	304	2
#======----- GROUND------========== 
#type   x	y	andi	width	height	state
4	0	352	0	160	80	0
4	2032	240	0	16	160	0
4	1968	368	0	46	32	0
4	1920	400	0	128	32	0
4	0	0	0	0.1	432	0
4	0	0	0	2048	0.1	0
4	2048	0	0	0.1	432	0
4	1936	336	0	32	64	0
4	2064	0	0	0.1	432	0
4	2064	416	0	512	16	0
4	2192	384	0	32	32	0
4	2576	0	0	0.1	432	0
4	2064	0	0	512	0.1	0 
#======----- CHECKUPDATE------========== 
#type   x	y	andi	width	height
35	0	432	0	2048	1	0	80	32
# --- CAMERA ---
